SST,SST_2,WORKYEAR,NIDO,DATE,Time0,Time,Event,BroodReduction,HatchAsync,PROPORTIONALRANK
25.322377566,641.2228055950601,1998,98-393,1998-05-01,7,8,1,0,6,0.398625433
26.055889215,678.9093627843533,1998,98-393,1998-05-08,8,9,1,0,6,0.398625433
26.055889215,678.9093627843533,1998,98-393,1998-05-12,9,10,1,1,6,0.398625433
24.975085036666666,623.7548725887312,1993,93-304,1993-04-12,1,2,0,0,6,0.277490288
24.975085036666666,623.7548725887312,1993,93-304,1993-04-19,2,3,0,0,6,0.277490288
26.1051899125,681.4809403676917,1993,93-304,1993-04-26,3,4,0,0,6,0.277490288
26.1051899125,681.4809403676917,1993,93-304,1993-05-03,4,5,0,0,6,0.277490288
26.1051899125,681.4809403676917,1993,93-304,1993-05-10,5,6,0,0,6,0.277490288
26.1051899125,681.4809403676917,1993,93-304,1993-05-17,6,7,0,0,6,0.277490288
26.1051899125,681.4809403676917,1993,93-304,1993-05-24,7,8,0,0,6,0.277490288
27.255860834,742.8819498023752,1993,93-304,1993-05-31,8,9,0,0,6,0.277490288
27.8123753575,773.5282230264731,1993,93-304,1993-06-04,9,10,0,0,6,0.277490288
24.975085036666666,623.7548725887312,1993,93-316,1993-03-22,1,2,0,0,3,0.097671412
24.975085036666666,623.7548725887312,1993,93-316,1993-03-29,2,3,0,1,3,0.097671412
24.975085036666666,623.7548725887312,1993,93-316,1993-04-05,3,4,1,0,3,0.097671412
24.975085036666666,623.7548725887312,1993,93-316,1993-04-12,4,5,1,0,3,0.097671412
24.975085036666666,623.7548725887312,1993,93-316,1993-04-19,5,6,1,0,3,0.097671412
26.1051899125,681.4809403676917,1993,93-316,1993-04-26,6,7,1,0,3,0.097671412
26.1051899125,681.4809403676917,1993,93-316,1993-05-03,7,8,1,0,3,0.097671412
26.1051899125,681.4809403676917,1993,93-316,1993-05-10,8,9,1,0,3,0.097671412
26.1051899125,681.4809403676917,1993,93-316,1993-05-14,9,10,1,1,3,0.097671412
25.371892761999998,643.7329423264279,1994,94-552,1994-03-23,1,2,0,0,2,0.246022031
24.82936641,616.4974363220363,1994,94-552,1994-03-30,2,3,0,0,2,0.246022031
24.82936641,616.4974363220363,1994,94-552,1994-04-06,3,4,0,0,2,0.246022031
24.948719336666667,622.4385965397653,1994,94-552,1994-04-13,4,5,0,0,2,0.246022031
24.948719336666667,622.4385965397653,1994,94-552,1994-04-20,5,6,0,0,2,0.246022031
25.859410106666665,668.709091064774,1994,94-552,1994-04-27,6,7,0,0,2,0.246022031
26.037363636666665,677.9443051480115,1994,94-552,1994-05-04,7,8,0,0,2,0.246022031
26.954669055,726.5541838645746,1994,94-552,1994-05-11,8,9,0,0,2,0.246022031
27.281545703333332,744.2827359630654,1994,94-552,1994-05-15,9,10,0,0,2,0.246022031
28.977698092857143,839.7069867607764,1998,98-791,1998-06-10,1,2,0,1,3,0.835738838
24.948719336666667,622.4385965397653,1994,94-327,1994-04-12,1,2,0,0,4,0.399020821
24.948719336666667,622.4385965397653,1994,94-327,1994-04-19,2,3,0,0,4,0.399020821
25.859410106666665,668.709091064774,1994,94-327,1994-04-26,3,4,0,0,4,0.399020821
26.037363636666665,677.9443051480115,1994,94-327,1994-05-03,4,5,0,0,4,0.399020821
26.954669055,726.5541838645746,1994,94-327,1994-05-10,5,6,0,0,4,0.399020821
27.281545703333332,744.2827359630654,1994,94-327,1994-05-17,6,7,0,0,4,0.399020821
27.281545703333332,744.2827359630654,1994,94-327,1994-05-24,7,8,0,0,4,0.399020821
27.743624282,769.70868830078,1994,94-327,1994-05-31,8,9,0,0,4,0.399020821
28.255112832,798.351401149051,1994,94-327,1994-06-04,9,10,0,0,4,0.399020821
24.160865674,583.7474301170715,1997,97-721,1997-03-07,1,2,0,0,4,0.545542657
25.023232626666665,626.162171088275,1997,97-721,1997-03-14,2,3,0,0,4,0.545542657
25.88830728,670.204453823701,1997,97-721,1997-03-21,3,4,0,0,4,0.545542657
25.88830728,670.204453823701,1997,97-721,1997-03-28,4,5,0,0,4,0.545542657
25.88830728,670.204453823701,1997,97-721,1997-04-04,5,6,0,0,4,0.545542657
25.88830728,670.204453823701,1997,97-721,1997-04-11,6,7,0,0,4,0.545542657
25.88830728,670.204453823701,1997,97-721,1997-04-18,7,8,0,0,4,0.545542657
25.88830728,670.204453823701,1997,97-721,1997-04-25,8,9,0,0,4,0.545542657
25.88830728,670.204453823701,1997,97-721,1997-04-29,9,10,0,0,4,0.545542657
25.386776336666667,644.4884127679386,1996,96-342,1996-03-19,1,2,0,0,9,0.386068463
25.386776336666667,644.4884127679386,1996,96-342,1996-03-26,2,3,0,0,9,0.386068463
25.451700448333334,647.7890557116913,1996,96-342,1996-04-02,3,4,0,0,9,0.386068463
25.451700448333334,647.7890557116913,1996,96-342,1996-04-09,4,5,0,0,9,0.386068463
25.451700448333334,647.7890557116913,1996,96-342,1996-04-16,5,6,0,0,9,0.386068463
25.92250583,671.9763085063839,1996,96-342,1996-04-23,6,7,0,0,9,0.386068463
27.241154251666668,742.080484963097,1996,96-342,1996-04-30,7,8,0,0,9,0.386068463
29.064321754,844.7347990200377,1996,96-342,1996-05-07,8,9,0,0,9,0.386068463
29.064321754,844.7347990200377,1996,96-342,1996-05-11,9,10,0,0,9,0.386068463
26.60273016,707.7052519657736,2001,01-307,2001-02-20,1,2,0,0,1,0.258115
26.60273016,707.7052519657736,2001,01-307,2001-02-25,2,3,0,1,1,0.258115
26.181156645999998,685.4529633223899,1998,98-406,1998-03-23,1,2,0,1,6,0.443986267
26.053721445,678.7964011336529,1998,98-406,1998-03-30,2,3,1,0,6,0.443986267
24.9790933,623.9551020901048,1998,98-406,1998-04-06,3,4,1,0,6,0.443986267
25.159192514,632.9849679565136,1998,98-406,1998-04-13,4,5,1,0,6,0.443986267
25.159192514,632.9849679565136,1998,98-406,1998-04-20,5,6,1,0,6,0.443986267
25.322377566,641.2228055950601,1998,98-406,1998-04-27,6,7,1,0,6,0.443986267
25.322377566,641.2228055950601,1998,98-406,1998-05-04,7,8,1,0,6,0.443986267
26.055889215,678.9093627843533,1998,98-406,1998-05-11,8,9,1,0,6,0.443986267
26.315223455,692.4909854865822,1998,98-406,1998-05-15,9,10,1,1,6,0.443986267
26.954669055,726.5541838645746,1994,94-1061,1994-05-09,1,2,0,0,3,0.645042837
27.281545703333332,744.2827359630654,1994,94-1061,1994-05-16,2,3,0,0,3,0.645042837
27.281545703333332,744.2827359630654,1994,94-1061,1994-05-23,3,4,0,0,3,0.645042837
27.743624282,769.70868830078,1994,94-1061,1994-05-30,4,5,0,0,3,0.645042837
28.255112832,798.351401149051,1994,94-1061,1994-06-06,5,6,0,0,3,0.645042837
28.830603248,831.2036836435881,1994,94-1061,1994-06-13,6,7,0,0,3,0.645042837
29.193456246,852.2578875871164,1994,94-1061,1994-06-20,7,8,0,0,3,0.645042837
29.7169744075,883.09856793601,1994,94-1061,1994-06-27,8,9,0,0,3,0.645042837
29.7169744075,883.09856793601,1994,94-1061,1994-07-01,9,10,0,0,3,0.645042837
24.975085036666666,623.7548725887312,1993,93-472,1993-04-21,1,2,0,0,1,0.447606713
26.1051899125,681.4809403676917,1993,93-472,1993-04-28,2,3,0,0,1,0.447606713
26.1051899125,681.4809403676917,1993,93-472,1993-05-05,3,4,0,0,1,0.447606713
26.1051899125,681.4809403676917,1993,93-472,1993-05-12,4,5,0,0,1,0.447606713
26.1051899125,681.4809403676917,1993,93-472,1993-05-19,5,6,0,0,1,0.447606713
26.1051899125,681.4809403676917,1993,93-472,1993-05-26,6,7,0,0,1,0.447606713
27.255860834,742.8819498023752,1993,93-472,1993-06-02,7,8,0,0,1,0.447606713
27.8123753575,773.5282230264731,1993,93-472,1993-06-09,8,9,0,0,1,0.447606713
28.781996604,828.4033285126675,1993,93-472,1993-06-13,9,10,0,0,1,0.447606713
26.1051899125,681.4809403676917,1993,93-180,1993-04-25,1,2,0,0,5,0.424320817
26.1051899125,681.4809403676917,1993,93-180,1993-05-02,2,3,0,0,5,0.424320817
26.1051899125,681.4809403676917,1993,93-180,1993-05-09,3,4,0,0,5,0.424320817
26.1051899125,681.4809403676917,1993,93-180,1993-05-16,4,5,0,0,5,0.424320817
26.1051899125,681.4809403676917,1993,93-180,1993-05-23,5,6,0,0,5,0.424320817
27.255860834,742.8819498023752,1993,93-180,1993-05-30,6,7,0,0,5,0.424320817
27.8123753575,773.5282230264731,1993,93-180,1993-06-06,7,8,0,0,5,0.424320817
28.781996604,828.4033285126675,1993,93-180,1993-06-13,8,9,0,0,5,0.424320817
28.781996604,828.4033285126675,1993,93-180,1993-06-17,9,10,0,0,5,0.424320817
24.975085036666666,623.7548725887312,1993,93-210,1993-04-20,1,2,0,0,5,0.392626137
26.1051899125,681.4809403676917,1993,93-210,1993-04-27,2,3,0,0,5,0.392626137
26.1051899125,681.4809403676917,1993,93-210,1993-05-04,3,4,0,0,5,0.392626137
26.1051899125,681.4809403676917,1993,93-210,1993-05-11,4,5,0,0,5,0.392626137
26.1051899125,681.4809403676917,1993,93-210,1993-05-18,5,6,0,0,5,0.392626137
26.1051899125,681.4809403676917,1993,93-210,1993-05-25,6,7,0,0,5,0.392626137
27.255860834,742.8819498023752,1993,93-210,1993-06-01,7,8,0,0,5,0.392626137
27.8123753575,773.5282230264731,1993,93-210,1993-06-08,8,9,0,0,5,0.392626137
28.781996604,828.4033285126675,1993,93-210,1993-06-12,9,10,0,0,5,0.392626137
26.181156645999998,685.4529633223899,1998,98-153,1998-03-19,1,2,0,0,3,0.424742281
26.053721445,678.7964011336529,1998,98-153,1998-03-26,2,3,0,1,3,0.424742281
24.9790933,623.9551020901048,1998,98-153,1998-04-02,3,4,1,0,3,0.424742281
25.159192514,632.9849679565136,1998,98-153,1998-04-09,4,5,1,0,3,0.424742281
25.159192514,632.9849679565136,1998,98-153,1998-04-16,5,6,1,0,3,0.424742281
25.322377566,641.2228055950601,1998,98-153,1998-04-23,6,7,1,0,3,0.424742281
25.322377566,641.2228055950601,1998,98-153,1998-04-30,7,8,1,0,3,0.424742281
26.055889215,678.9093627843533,1998,98-153,1998-05-07,8,9,1,0,3,0.424742281
26.055889215,678.9093627843533,1998,98-153,1998-05-11,9,10,1,1,3,0.424742281
24.160865674,583.7474301170715,1997,97-406,1997-03-09,1,2,0,0,4,0.601259708
25.023232626666665,626.162171088275,1997,97-406,1997-03-16,2,3,0,0,4,0.601259708
25.88830728,670.204453823701,1997,97-406,1997-03-23,3,4,0,0,4,0.601259708
25.88830728,670.204453823701,1997,97-406,1997-03-30,4,5,0,0,4,0.601259708
25.88830728,670.204453823701,1997,97-406,1997-04-06,5,6,0,0,4,0.601259708
25.88830728,670.204453823701,1997,97-406,1997-04-13,6,7,0,0,4,0.601259708
25.88830728,670.204453823701,1997,97-406,1997-04-20,7,8,0,0,4,0.601259708
25.88830728,670.204453823701,1997,97-406,1997-04-27,8,9,0,0,4,0.601259708
26.142726823333334,683.4421657594322,1997,97-406,1997-05-01,9,10,0,0,4,0.601259708
27.281545703333332,744.2827359630654,1994,94-1163,1994-05-21,1,2,0,0,3,0.767441869
27.743624282,769.70868830078,1994,94-1163,1994-05-28,2,3,0,0,3,0.767441869
28.255112832,798.351401149051,1994,94-1163,1994-06-04,3,4,0,0,3,0.767441869
28.830603248,831.2036836435881,1994,94-1163,1994-06-11,4,5,0,0,3,0.767441869
29.193456246,852.2578875871164,1994,94-1163,1994-06-18,5,6,0,0,3,0.767441869
29.7169744075,883.09856793601,1994,94-1163,1994-06-25,6,7,0,0,3,0.767441869
29.7169744075,883.09856793601,1994,94-1163,1994-07-02,7,8,0,0,3,0.767441869
30.7752054375,947.1132697203295,1994,94-1163,1994-07-09,8,9,0,0,3,0.767441869
30.7752054375,947.1132697203295,1994,94-1163,1994-07-13,9,10,0,0,3,0.767441869
24.975085036666666,623.7548725887312,1993,93-227,1993-04-17,1,2,0,0,2,0.392626137
26.1051899125,681.4809403676917,1993,93-227,1993-04-24,2,3,0,0,2,0.392626137
26.1051899125,681.4809403676917,1993,93-227,1993-05-01,3,4,0,0,2,0.392626137
26.1051899125,681.4809403676917,1993,93-227,1993-05-08,4,5,0,0,2,0.392626137
26.1051899125,681.4809403676917,1993,93-227,1993-05-15,5,6,0,0,2,0.392626137
26.1051899125,681.4809403676917,1993,93-227,1993-05-22,6,7,0,0,2,0.392626137
27.255860834,742.8819498023752,1993,93-227,1993-05-29,7,8,0,0,2,0.392626137
27.8123753575,773.5282230264731,1993,93-227,1993-06-05,8,9,0,0,2,0.392626137
27.8123753575,773.5282230264731,1993,93-227,1993-06-09,9,10,0,0,2,0.392626137
23.3167854275,543.6724826720764,2001,01-498,2001-03-27,1,2,0,0,4,0.319124
24.176576722500002,584.5068620189289,2001,01-498,2001-04-03,2,3,0,0,4,0.319124
24.176576722500002,584.5068620189289,2001,01-498,2001-04-10,3,4,0,0,4,0.319124
26.29386626166667,691.3674029864127,2001,01-498,2001-04-17,4,5,0,0,4,0.319124
26.29386626166667,691.3674029864127,2001,01-498,2001-04-24,5,6,0,0,4,0.319124
26.486842173660715,701.5528083324119,2001,01-498,2001-05-01,6,7,0,0,4,0.319124
26.486842173660715,701.5528083324119,2001,01-498,2001-05-08,7,8,0,0,4,0.319124
28.157583333333335,792.8494991736112,2001,01-498,2001-05-15,8,9,0,0,4,0.319124
28.157583333333335,792.8494991736112,2001,01-498,2001-05-19,9,10,0,0,4,0.319124
28.977698092857143,839.7069867607764,1998,98-851,1998-06-04,1,2,0,0,0,0.736769736
29.515340375999997,871.1553175111356,1998,98-851,1998-06-11,2,3,0,0,0,0.736769736
29.515340375999997,871.1553175111356,1998,98-851,1998-06-12,3,4,0,1,0,0.736769736
24.975085036666666,623.7548725887312,1993,93-140,1993-04-18,1,2,0,0,3,0.392626137
26.1051899125,681.4809403676917,1993,93-140,1993-04-25,2,3,0,0,3,0.392626137
26.1051899125,681.4809403676917,1993,93-140,1993-05-02,3,4,0,0,3,0.392626137
26.1051899125,681.4809403676917,1993,93-140,1993-05-09,4,5,0,0,3,0.392626137
26.1051899125,681.4809403676917,1993,93-140,1993-05-16,5,6,0,1,3,0.392626137
26.1051899125,681.4809403676917,1993,93-140,1993-05-23,6,7,1,0,3,0.392626137
27.255860834,742.8819498023752,1993,93-140,1993-05-30,7,8,1,0,3,0.392626137
27.8123753575,773.5282230264731,1993,93-140,1993-06-06,8,9,1,0,3,0.392626137
27.8123753575,773.5282230264731,1993,93-140,1993-06-10,9,10,1,1,3,0.392626137
24.82936641,616.4974363220363,1994,94-353,1994-03-28,1,2,0,0,3,0.295593649
24.82936641,616.4974363220363,1994,94-353,1994-04-04,2,3,0,0,3,0.295593649
24.948719336666667,622.4385965397653,1994,94-353,1994-04-11,3,4,0,0,3,0.295593649
24.948719336666667,622.4385965397653,1994,94-353,1994-04-18,4,5,0,0,3,0.295593649
25.859410106666665,668.709091064774,1994,94-353,1994-04-25,5,6,0,0,3,0.295593649
26.037363636666665,677.9443051480115,1994,94-353,1994-05-02,6,7,0,0,3,0.295593649
26.954669055,726.5541838645746,1994,94-353,1994-05-09,7,8,0,0,3,0.295593649
27.281545703333332,744.2827359630654,1994,94-353,1994-05-16,8,9,0,0,3,0.295593649
27.281545703333332,744.2827359630654,1994,94-353,1994-05-20,9,10,0,0,3,0.295593649
26.142726823333334,683.4421657594322,1997,97-1028,1997-05-04,1,2,0,0,0,0.819282949
28.1033140375,789.7962598903445,1997,97-1028,1997-05-11,2,3,0,0,0,0.819282949
28.1033140375,789.7962598903445,1997,97-1028,1997-05-12,3,4,0,1,0,0.819282949
25.55781065,653.2016852212535,1995,95-087,1995-04-17,1,2,0,0,3,0.05834379
25.066418002,628.3253114509896,1995,95-087,1995-04-24,2,3,0,0,3,0.05834379
25.959053318,673.8724491667667,1995,95-087,1995-05-01,3,4,0,0,3,0.05834379
26.014233394,676.7403390775048,1995,95-087,1995-05-08,4,5,0,0,3,0.05834379
26.014233394,676.7403390775048,1995,95-087,1995-05-15,5,6,0,1,3,0.05834379
27.185131164285714,739.0313564194183,1995,95-087,1995-05-22,6,7,1,0,3,0.05834379
28.060672292,787.4013294790165,1995,95-087,1995-05-29,7,8,1,0,3,0.05834379
28.060672292,787.4013294790165,1995,95-087,1995-06-05,8,9,1,0,3,0.05834379
28.060672292,787.4013294790165,1995,95-087,1995-06-09,9,10,1,1,3,0.05834379
25.386776336666667,644.4884127679386,1996,96-437,1996-03-13,1,2,0,0,2,0.402007073
25.386776336666667,644.4884127679386,1996,96-437,1996-03-20,2,3,0,0,2,0.402007073
25.386776336666667,644.4884127679386,1996,96-437,1996-03-27,3,4,0,0,2,0.402007073
25.451700448333334,647.7890557116913,1996,96-437,1996-04-03,4,5,0,0,2,0.402007073
25.451700448333334,647.7890557116913,1996,96-437,1996-04-10,5,6,0,0,2,0.402007073
25.451700448333334,647.7890557116913,1996,96-437,1996-04-17,6,7,0,0,2,0.402007073
25.92250583,671.9763085063839,1996,96-437,1996-04-24,7,8,0,0,2,0.402007073
27.241154251666668,742.080484963097,1996,96-437,1996-05-01,8,9,0,0,2,0.402007073
27.241154251666668,742.080484963097,1996,96-437,1996-05-05,9,10,0,0,2,0.402007073
26.181156645999998,685.4529633223899,1998,98-303,1998-03-13,1,2,0,0,3,0.333333343
26.181156645999998,685.4529633223899,1998,98-303,1998-03-20,2,3,0,1,3,0.333333343
26.053721445,678.7964011336529,1998,98-303,1998-03-27,3,4,1,0,3,0.333333343
24.9790933,623.9551020901048,1998,98-303,1998-04-03,4,5,1,0,3,0.333333343
25.159192514,632.9849679565136,1998,98-303,1998-04-10,5,6,1,0,3,0.333333343
25.159192514,632.9849679565136,1998,98-303,1998-04-17,6,7,1,0,3,0.333333343
25.322377566,641.2228055950601,1998,98-303,1998-04-24,7,8,1,0,3,0.333333343
25.322377566,641.2228055950601,1998,98-303,1998-05-01,8,9,1,0,3,0.333333343
25.322377566,641.2228055950601,1998,98-303,1998-05-05,9,10,1,1,3,0.333333343
24.9721982175,623.6106838141102,2000,00-264,2000-04-10,1,2,0,0,6,0.7270073
24.396249440000002,595.1769867387004,2000,00-264,2000-04-17,2,3,0,0,6,0.7270073
26.596318483333334,707.3641568668984,2000,00-264,2000-04-24,3,4,0,0,6,0.7270073
27.388159983999998,750.1113073091788,2000,00-264,2000-05-01,4,5,0,0,6,0.7270073
28.056933034,787.1914912743605,2000,00-264,2000-05-08,5,6,0,0,6,0.7270073
28.056933034,787.1914912743605,2000,00-264,2000-05-15,6,7,0,0,6,0.7270073
29.256092413333334,855.9189432975003,2000,00-264,2000-05-22,7,8,0,0,6,0.7270073
29.256092413333334,855.9189432975003,2000,00-264,2000-05-29,8,9,0,0,6,0.7270073
29.256092413333334,855.9189432975003,2000,00-264,2000-06-02,9,10,0,0,6,0.7270073
25.859410106666665,668.709091064774,1994,94-687,1994-04-24,1,2,0,0,3,0.466952264
26.037363636666665,677.9443051480115,1994,94-687,1994-05-01,2,3,0,0,3,0.466952264
26.954669055,726.5541838645746,1994,94-687,1994-05-08,3,4,0,0,3,0.466952264
27.281545703333332,744.2827359630654,1994,94-687,1994-05-15,4,5,0,0,3,0.466952264
27.281545703333332,744.2827359630654,1994,94-687,1994-05-22,5,6,0,0,3,0.466952264
27.743624282,769.70868830078,1994,94-687,1994-05-29,6,7,0,0,3,0.466952264
28.255112832,798.351401149051,1994,94-687,1994-06-05,7,8,0,0,3,0.466952264
28.830603248,831.2036836435881,1994,94-687,1994-06-12,8,9,0,0,3,0.466952264
28.830603248,831.2036836435881,1994,94-687,1994-06-16,9,10,0,0,3,0.466952264
24.160865674,583.7474301170715,1997,97-620,1997-03-08,1,2,0,0,8,0.487887591
25.023232626666665,626.162171088275,1997,97-620,1997-03-15,2,3,0,0,8,0.487887591
25.88830728,670.204453823701,1997,97-620,1997-03-22,3,4,0,0,8,0.487887591
25.88830728,670.204453823701,1997,97-620,1997-03-29,4,5,0,0,8,0.487887591
25.88830728,670.204453823701,1997,97-620,1997-04-05,5,6,0,0,8,0.487887591
25.88830728,670.204453823701,1997,97-620,1997-04-12,6,7,0,0,8,0.487887591
25.88830728,670.204453823701,1997,97-620,1997-04-19,7,8,0,0,8,0.487887591
25.88830728,670.204453823701,1997,97-620,1997-04-26,8,9,0,0,8,0.487887591
26.142726823333334,683.4421657594322,1997,97-620,1997-04-30,9,10,0,0,8,0.487887591
24.9790933,623.9551020901048,1998,98-249,1998-04-03,1,2,0,0,3,0.528522313
25.159192514,632.9849679565136,1998,98-249,1998-04-10,2,3,0,0,3,0.528522313
25.159192514,632.9849679565136,1998,98-249,1998-04-17,3,4,0,1,3,0.528522313
25.322377566,641.2228055950601,1998,98-249,1998-04-24,4,5,1,0,3,0.528522313
25.322377566,641.2228055950601,1998,98-249,1998-05-01,5,6,1,0,3,0.528522313
26.055889215,678.9093627843533,1998,98-249,1998-05-08,6,7,1,0,3,0.528522313
26.315223455,692.4909854865822,1998,98-249,1998-05-15,7,8,1,0,3,0.528522313
27.878897106666667,777.232903884107,1998,98-249,1998-05-22,8,9,1,0,3,0.528522313
27.878897106666667,777.232903884107,1998,98-249,1998-05-26,9,10,1,1,3,0.528522313
24.975085036666666,623.7548725887312,1993,93-121,1993-04-15,1,2,0,0,3,0.358344108
24.975085036666666,623.7548725887312,1993,93-121,1993-04-22,2,3,0,0,3,0.358344108
26.1051899125,681.4809403676917,1993,93-121,1993-04-29,3,4,0,0,3,0.358344108
26.1051899125,681.4809403676917,1993,93-121,1993-05-06,4,5,0,0,3,0.358344108
26.1051899125,681.4809403676917,1993,93-121,1993-05-13,5,6,0,0,3,0.358344108
26.1051899125,681.4809403676917,1993,93-121,1993-05-20,6,7,0,0,3,0.358344108
26.1051899125,681.4809403676917,1993,93-121,1993-05-27,7,8,0,0,3,0.358344108
27.255860834,742.8819498023752,1993,93-121,1993-06-03,8,9,0,0,3,0.358344108
27.8123753575,773.5282230264731,1993,93-121,1993-06-07,9,10,0,0,3,0.358344108
24.160865674,583.7474301170715,1997,97-160,1997-03-05,1,2,0,1,4,0.512112379
25.023232626666665,626.162171088275,1997,97-160,1997-03-12,2,3,1,0,4,0.512112379
25.88830728,670.204453823701,1997,97-160,1997-03-19,3,4,1,0,4,0.512112379
25.88830728,670.204453823701,1997,97-160,1997-03-26,4,5,1,0,4,0.512112379
25.88830728,670.204453823701,1997,97-160,1997-04-02,5,6,1,0,4,0.512112379
25.88830728,670.204453823701,1997,97-160,1997-04-09,6,7,1,0,4,0.512112379
25.88830728,670.204453823701,1997,97-160,1997-04-16,7,8,1,0,4,0.512112379
25.88830728,670.204453823701,1997,97-160,1997-04-23,8,9,1,0,4,0.512112379
25.88830728,670.204453823701,1997,97-160,1997-04-27,9,10,1,1,4,0.512112379
25.371892761999998,643.7329423264279,1994,94-868,1994-03-23,1,2,0,0,3,0.23133415
24.82936641,616.4974363220363,1994,94-868,1994-03-30,2,3,0,0,3,0.23133415
24.82936641,616.4974363220363,1994,94-868,1994-04-06,3,4,0,1,3,0.23133415
24.948719336666667,622.4385965397653,1994,94-868,1994-04-13,4,5,1,0,3,0.23133415
24.948719336666667,622.4385965397653,1994,94-868,1994-04-20,5,6,1,0,3,0.23133415
25.859410106666665,668.709091064774,1994,94-868,1994-04-27,6,7,1,0,3,0.23133415
26.037363636666665,677.9443051480115,1994,94-868,1994-05-04,7,8,1,0,3,0.23133415
26.954669055,726.5541838645746,1994,94-868,1994-05-11,8,9,1,0,3,0.23133415
27.281545703333332,744.2827359630654,1994,94-868,1994-05-15,9,10,1,1,3,0.23133415
28.92418519,836.6084889054152,1999,99-1274,1999-05-29,1,2,0,1,3,0.8530612
28.92418519,836.6084889054152,1999,99-1274,1999-06-05,2,3,1,0,3,0.8530612
29.337701322500003,860.7007188882184,1999,99-1274,1999-06-12,3,4,1,1,3,0.8530612
29.592964921666667,875.7435728549939,1997,97-1173,1997-06-08,1,2,0,0,0,0.944282949
29.592964921666667,875.7435728549939,1997,97-1173,1997-06-15,2,3,0,0,0,0.944282949
